[DEBUG] 2020-05-09 14:32:32.276 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-05-09 14:32:32.280 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-05-09 14:32:32.291 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-05-09 14:32:32.451 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-05-09 14:32:32.455 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-05-09 14:32:32.834 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-05-09 14:32:32.835 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-05-09 14:32:32.840 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-05-09 14:32:33.234 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-05-09 14:32:33.263 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-05-09 14:32:33.265 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-05-09 14:32:33.288 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-05-09 14:32:33.386 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3f985a86
[DEBUG] 2020-05-09 14:32:33.387 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3f985a86
[DEBUG] 2020-05-09 14:32:33.388 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3f985a86
[DEBUG] 2020-05-09 14:32:33.388 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@4096aa05
[DEBUG] 2020-05-09 14:32:33.388 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@184fb68d
[DEBUG] 2020-05-09 14:32:33.392 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@71466383
[DEBUG] 2020-05-09 14:32:33.392 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@23592946
[DEBUG] 2020-05-09 14:32:33.393 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@23592946
[DEBUG] 2020-05-09 14:32:33.393 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@23592946
[DEBUG] 2020-05-09 14:32:33.393 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@702c436b
[DEBUG] 2020-05-09 14:32:33.394 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@702c436b
[DEBUG] 2020-05-09 14:32:33.394 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@702c436b
[DEBUG] 2020-05-09 14:32:33.398 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@37303f12
[DEBUG] 2020-05-09 14:32:33.398 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@37303f12
[DEBUG] 2020-05-09 14:32:33.398 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@37303f12
[DEBUG] 2020-05-09 14:32:33.399 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@2ab5afc7
